,artist,album,track_number,track_name,track_id,popularity
253,Doja Cat,Hot Pink,11,Better Than Me,1ZiJGdjNtvgngdT3wRKVqS,63
254,Doja Cat,Hot Pink,12,Juicy,7f5trao56t7sB7f14QDTmp,70
255,Travis Scott,ASTROWORLD,1,STARGAZING,7wBJfHzpfI3032CSD7CE2m,82
256,Travis Scott,ASTROWORLD,2,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,73
257,Travis Scott,ASTROWORLD,3,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,89
258,Travis Scott,ASTROWORLD,4,R.I.P. SCREW,4SZepBIPDRwPaHIjAKwRDb,74
259,Travis Scott,ASTROWORLD,5,STOP TRYING TO BE GOD,1xYpVRspgaLxdJLOTQkTjg,75
260,Travis Scott,ASTROWORLD,6,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,78
261,Travis Scott,ASTROWORLD,7,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,74
262,Travis Scott,ASTROWORLD,8,WAKE UP,20MuVazoNMv6xjKPnRFOxG,80
263,Travis Scott,ASTROWORLD,9,5% TINT,11kDth1aKUEUMq9r1pqyds,74
264,Travis Scott,ASTROWORLD,10,NC-17,6BJbOXDlgVAXSaq6wYFYT2,72
265,Travis Scott,ASTROWORLD,11,ASTROTHUNDER,4MXhiYIRDMGAuvZc5IFTwC,75
266,Travis Scott,ASTROWORLD,12,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,82
267,Travis Scott,ASTROWORLD,13,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,81
268,Travis Scott,ASTROWORLD,14,WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq,73
269,Travis Scott,ASTROWORLD,15,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,85
270,Travis Scott,ASTROWORLD,16,HOUSTONFORNICATION,58TaFP5j5i9swOf584yon2,76
271,Travis Scott,ASTROWORLD,17,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9,73
272,Ariana Grande,"thank u, next",1,imagine,39LmTF9RgyakzSYX8txrow,78
273,Ariana Grande,"thank u, next",2,needy,1TEL6MlSSVLSdhOSddidlJ,78
274,Ariana Grande,"thank u, next",3,NASA,4uTvPEr01pjTbZgl7jcKBD,78
275,Ariana Grande,"thank u, next",4,bloodline,2hloaUoRonYssMuqLCBLTX,76
276,Ariana Grande,"thank u, next",5,fake smile,3wFLWP0FcIqHK1wb1CPthQ,75
277,Ariana Grande,"thank u, next",6,bad idea,5Il6Oe7lr5XM7A0cWbVQtr,75
278,Ariana Grande,"thank u, next",7,make up,27356GVuMPFWiJSZCragoM,72
279,Ariana Grande,"thank u, next",8,ghostin,2vdBo4ALPYbHRUPKgtE5iC,75
280,Ariana Grande,"thank u, next",9,in my head,4T652DlATVHe0jdLKaN3Bw,75
281,Ariana Grande,"thank u, next",10,7 rings,6ocbgoVGwYJhOv1GgI9NsF,90
282,Ariana Grande,"thank u, next",11,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,88
283,Ariana Grande,"thank u, next",12,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,85
284,Juice WRLD,Goodbye & Good Riddance,1,Intro,7LoWAhcGbxSkT6trTqXQR6,56
285,Juice WRLD,Goodbye & Good Riddance,2,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83
286,Juice WRLD,Goodbye & Good Riddance,3,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
287,Juice WRLD,Goodbye & Good Riddance,4,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,77
288,Juice WRLD,Goodbye & Good Riddance,5,Armed And Dangerous,5wujBwqG7INdStqGd4tRMX,82
289,Juice WRLD,Goodbye & Good Riddance,6,Black & White,1fCeXjoRExPP2qwSBh2aST,78
290,Juice WRLD,Goodbye & Good Riddance,7,Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,80
291,Juice WRLD,Goodbye & Good Riddance,8,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,70
292,Juice WRLD,Goodbye & Good Riddance,9,Used To,0WZFN4E8HrmGUU0EMyKQ8c,69
293,Juice WRLD,Goodbye & Good Riddance,10,Candles,1wa6QQsdSE3X2GbRljGpFk,71
294,Juice WRLD,Goodbye & Good Riddance,11,Scared Of Love,49QVOdWgGagzLrThkIqtK6,71
295,Juice WRLD,Goodbye & Good Riddance,12,Hurt Me,3XRQT7EoS4U87rUuJwg5P3,70
296,Juice WRLD,Goodbye & Good Riddance,13,I'm Still,19m3E0nMZobyA93AxMXC32,68
297,Juice WRLD,Goodbye & Good Riddance,14,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,67
298,Juice WRLD,Goodbye & Good Riddance,15,Long Gone,17Cs25j5Ui6X6W4Hk1kAyC,65
299,Juice WRLD,Goodbye & Good Riddance,16,Betrayal - Skit,1p7DC2sFe7aJdO1RZdO3tC,55
300,Juice WRLD,Goodbye & Good Riddance,17,Karma - Skit,4TlZtoFcV9fKSxs3RVy9Td,55
301,J Balvin,OASIS,1,MOJAITA,71pEiUWwfDFiRO6RmFpnBf,78
302,J Balvin,OASIS,2,YO LE LLEGO,0uIfrUwwg0Z7KTitul7E3T,77
303,J Balvin,OASIS,3,CUIDAO POR AHÍ,6SYSu569pfYdkDT9A5lZqi,75
304,J Balvin,OASIS,4,QUE PRETENDES,25ZAibhr3bdlMCLmubZDVt,89
305,J Balvin,OASIS,5,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,93
306,J Balvin,OASIS,6,UN PESO,7hynhxDoDpgMIV12JuVtNa,81
307,J Balvin,OASIS,7,ODIO,7alOsNr36sJ8CyOEP4aILq,75
308,J Balvin,OASIS,8,COMO UN BEBÉ,7knLcYCOSaURD0d7HUULFM,77
309,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,1,Grace,0pEkK8MqbmGSX7fT8WLMbR,77
310,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2,Bruises,4Of7rzpRpV1mWRbhp5rAqG,89
311,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,3,Hold Me While You Wait,60iSKGrGazRzICtMjADNSM,81
312,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,4,Someone You Loved,7qEHsqek33rTcFNT9PFqLf,96
313,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,5,Maybe,5HU2B0yEnvg5EUB8FWeoda,71
314,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,6,Forever,12OLyHDxt6dqlAybSPFBK3,75
315,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,7,One,5C1TucCRf4Vjjree1OItyv,75
316,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,8,Don't Get Me Wrong,4QGHin0gSqzPrPJhPU5gWn,68
317,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,9,Hollywood,5uGjeXi3epIE8N2ITkxIQ5,72
318,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,10,Lost On You,6glNKSv2aUtfQhe1SJBZZt,71
319,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,11,Fade,6r2tV58enH9E8hj2oqoJNK,68
320,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,12,Headspace,4RtlhOoWNO5ReUwdmTdTcG,66
321,Tom Walker,What a Time To Be Alive,1,Angels,17moZfj5Aj64AvQSZTQda5,59
322,Tom Walker,What a Time To Be Alive,2,Leave a Light On,4iVVU8DyQvOVsKafv3KWIF,68
323,Tom Walker,What a Time To Be Alive,3,Not Giving In,3dv1R3JLvC1ZNhWHKBYDTk,60
324,Tom Walker,What a Time To Be Alive,4,How Can You Sleep at Night?,2GqmEB1nvaeimGCPiTxiWY,55
325,Tom Walker,What a Time To Be Alive,5,Now You're Gone (feat. Zara Larsson),2oVoSgGAlog02WQ2pLCxcT,68
326,Tom Walker,What a Time To Be Alive,6,My Way,5e3vokINVx2oxBaEDPvhig,55
327,Tom Walker,What a Time To Be Alive,7,Blessings,6yD3n3LtoOPRi3lw1UW5Rx,56
328,Tom Walker,What a Time To Be Alive,8,Cry Out,6MMeRmARHA1XQ8KE0t8qGY,52
329,Tom Walker,What a Time To Be Alive,9,Dominoes,5oqRk7bDgrJu2WKWn1M9g9,51
330,Tom Walker,What a Time To Be Alive,10,Fade Away,2ACoyK6t8MYwWI3G0WTV6r,48
331,Tom Walker,What a Time To Be Alive,11,Just You and I - Acoustic,1vkUmedJVhScV9MmRsLGSY,68
332,Tom Walker,What a Time To Be Alive,12,The Show,6eVdSa13MsnpSYeGRDIdJx,52
333,Tom Walker,What a Time To Be Alive,13,Walk Alone (feat. Tom Walker),3ufz3mIRCz1T84G4sXySk7,53
334,Tom Walker,What a Time To Be Alive,14,Just You and I,03x2rVJRFUrvwlfxoHd9Mo,71
335,Westlife,Spectrum,1,Hello My Love,3gGFpZEBUrDT0pGAhStavU,54
336,Westlife,Spectrum,2,Better Man,34D9vWLSPmxD1c3yx3wUAu,53
337,Westlife,Spectrum,3,My Blood,0TLy9ayqpf1F6nsqeDQijN,53
338,Westlife,Spectrum,4,Dynamite,6oJk6XKSuQ2VP1hdC3aYaJ,52
339,Westlife,Spectrum,5,Dance,1tAa5IIFju43JC1uxEgo97,52
340,Westlife,Spectrum,6,One Last Time,46t32pQpf5pqxBXCZnD3Sg,53
341,Westlife,Spectrum,7,Take Me There,7EL8Pbhl62THxZyd6GlqgJ,53
342,Westlife,Spectrum,8,Repair,3QMTYT5FJqBtXrtPkzgNjJ,57
343,Westlife,Spectrum,9,Without You,7qVPMW91L6DqrVgjguclvk,52
344,Westlife,Spectrum,10,L.O.V.E.,1SMmphjWLXwhLy9MigtOuB,52
345,Westlife,Spectrum,11,Another Life,1j8daMcREb9EXhO4MCfLLA,51
346,Lady Antebellum,Ocean,1,What If I Never Get Over You,0qkdE1C0ufnUISKwhg8Wh6,67
347,Lady Antebellum,Ocean,2,Pictures,7BLWdDxt4ex0EZPjfdaclZ,56
348,Lady Antebellum,Ocean,3,Crazy Love,5VcyXfhkKevhs5KE0ScQI0,59
349,Lady Antebellum,Ocean,4,You Can Do You,5dKWu8yEy5LBP4qbeWofyq,54
350,Lady Antebellum,Ocean,5,What I’m Leaving For,2w2H7la1WRX5GSLCdXQDDd,56
351,Lady Antebellum,Ocean,6,Be Patient With My Love,1yCRV7UIVTuhlDKWnbu7MI,59
352,Lady Antebellum,Ocean,7,Alright,6kztrxG3HUvtCAFouEQaS4,54
353,Lady Antebellum,Ocean,8,Let It Be Love,5g8XPVkkoWsE00JEKXzrJ4,54
